Date,Time (GMT),Verified (ft),Verified (ft) Max
2014-06-12,23:48,3.98,3.98
2014-06-13,06:06,-1.75,-1.75
2014-06-13,12:06,2.85,2.85
2014-06-13,18:18,-1.79,-1.79
2014-06-14,00:36,4.11,4.11
2014-06-14,07:12,-2.02,-2.02
2014-06-14,13:00,2.52,2.52
2014-06-14,19:12,-2.02,-2.02
2014-06-15,01:24,3.87,3.87
2014-06-15,07:54,-2.49,-2.49
2014-06-15,14:06,2.32,2.32
2014-06-15,20:00,-2.27,-2.27
2014-06-16,02:24,3.64,3.64
2014-06-16,08:48,-2.5,-2.5
2014-06-16,14:48,2.38,2.38
2014-06-16,20:48,-2.09,-2.09
2014-06-17,03:12,3.48,3.48
2014-06-17,09:42,-2.23,-2.23
2014-06-17,15:48,2.42,2.42
2014-06-17,21:48,-1.86,-1.86
2014-06-18,03:54,3.07,3.07
2014-06-18,10:30,-2.25,-2.25
2014-06-18,17:00,2.38,2.38
2014-06-18,23:00,-1.58,-1.58
2014-06-19,05:12,2.81,2.81
2014-06-19,10:54,-2.14,-2.14
2014-06-19,17:42,2.54,2.54
2014-06-20,00:00,-1.42,-1.42
2014-06-20,06:06,2.54,2.54
2014-06-20,12:24,-2.05,-2.05
2014-06-20,19:06,2.7,2.7
2014-06-21,01:12,-1.31,-1.31
2014-06-21,07:06,2.36,2.36
2014-06-21,13:18,-1.59,-1.59
2014-06-21,19:48,2.92,2.92
2014-06-22,02:12,-1.27,-1.27
2014-06-22,08:12,2.29,2.29
2014-06-22,14:18,-1.46,-1.46
2014-06-22,20:36,2.94,2.94
2014-06-23,03:06,-1.34,-1.34
2014-06-23,09:12,2.06,2.06
2014-06-23,15:18,-1.67,-1.67
2014-06-23,21:24,2.9,2.9
2014-06-24,04:00,-1.55,-1.55
2014-06-24,10:06,1.86,1.86
2014-06-24,16:00,-1.74,-1.74
2014-06-24,22:24,2.84,2.84
2014-06-25,05:00,-1.79,-1.79
2014-06-25,11:12,1.58,1.58
2014-06-25,16:36,-1.81,-1.81
2014-06-25,23:00,2.8,2.8
2014-06-26,05:42,-1.8,-1.8
2014-06-26,11:30,1.73,1.73
2014-06-26,17:24,-1.62,-1.62
2014-06-26,23:54,3.03,3.03
2014-06-27,06:36,-1.47,-1.47
2014-06-27,12:30,2.2,2.2
2014-06-27,18:18,-1.28,-1.28
2014-06-28,00:24,3.01,3.01
2014-06-28,07:06,-1.75,-1.75
2014-06-28,13:06,1.71,1.71
2014-06-28,18:48,-1.51,-1.51
2014-06-29,01:06,2.88,2.88
2014-06-29,07:36,-1.73,-1.73
2014-06-29,13:42,1.62,1.62
2014-06-29,19:24,-1.66,-1.66
2014-06-30,01:48,2.59,2.59
2014-06-30,08:12,-1.71,-1.71
2014-06-30,14:24,1.55,1.55
2014-06-30,20:12,-1.6,-1.6
2014-07-01,02:30,2.44,2.44
2014-07-01,09:00,-1.73,-1.73
2014-07-01,15:00,1.51,1.51
2014-07-01,20:48,-1.44,-1.44
2014-07-02,03:00,2.21,2.21
2014-07-02,09:30,-1.62,-1.62
2014-07-02,15:36,1.6,1.6
2014-07-02,21:24,-1.2,-1.2
2014-07-03,03:30,2.05,2.05
2014-07-03,09:54,-1.41,-1.41
2014-07-03,16:36,1.53,1.53
2014-07-03,22:42,-0.9,-0.9
2014-07-04,04:18,1.8,1.8
2014-07-04,10:54,-1.33,-1.33
2014-07-04,17:18,1.7,1.7
2014-07-04,22:48,-0.5,-0.5
2014-07-05,05:00,1.93,1.93
2014-07-05,11:48,-1.61,-1.61
2014-07-05,17:54,1.61,1.61
2014-07-06,00:12,-1.54,-1.54
2014-07-06,06:06,1.1,1.1
2014-07-06,12:24,-1.97,-1.97
2014-07-06,18:48,1.43,1.43
2014-07-07,01:24,-1.64,-1.64
2014-07-07,07:18,0.95,0.95
2014-07-07,13:24,-1.98,-1.98
2014-07-07,19:48,2.06,2.06
2014-07-08,02:18,-1.6,-1.6
2014-07-08,08:00,1.27,1.27
2014-07-08,14:18,-2.17,-2.17
2014-07-08,20:36,2.42,2.42
2014-07-09,03:24,-2.14,-2.14
2014-07-09,09:18,1.31,1.31
2014-07-09,15:06,-2.24,-2.24
2014-07-09,21:54,2.71,2.71
2014-07-10,03:54,-2.35,-2.35
2014-07-10,10:30,1.69,1.69
2014-07-10,16:00,-2.29,-2.29
2014-07-10,22:24,3.42,3.42
2014-07-11,05:00,-2.35,-2.35
2014-07-11,11:00,2.01,2.01
2014-07-11,17:00,-2.46,-2.46
2014-07-11,23:30,3.45,3.45
2014-07-12,06:00,-2.76,-2.76
2014-07-12,12:00,2.18,2.18
2014-07-12,17:54,-2.72,-2.72
2014-07-13,00:24,3.58,3.58
2014-07-13,07:06,-2.89,-2.89
2014-07-13,13:00,2.25,2.25
2014-07-13,18:42,-2.76,-2.76
2014-07-14,01:06,3.48,3.48
2014-07-14,07:54,-3.09,-3.09
2014-07-14,13:54,2.44,2.44
2014-07-14,19:42,-2.68,-2.68
2014-07-15,02:00,3.49,3.49
2014-07-15,08:24,-2.69,-2.69
2014-07-15,14:24,2.72,2.72
2014-07-15,20:30,-2.37,-2.37
2014-07-16,03:12,3.57,3.57
2014-07-16,09:30,-2.72,-2.72
2014-07-16,15:24,2.65,2.65
2014-07-16,21:30,-1.96,-1.96
2014-07-17,03:54,3.03,3.03
2014-07-17,10:06,-2.37,-2.37
2014-07-17,16:30,2.43,2.43
2014-07-17,22:36,-1.79,-1.79
2014-07-18,04:36,2.41,2.41
2014-07-18,10:54,-2.27,-2.27
2014-07-18,17:18,2.38,2.38
2014-07-18,23:42,-1.81,-1.81
2014-07-19,05:48,1.92,1.92
2014-07-19,12:06,-2.01,-2.01
2014-07-19,18:18,2.5,2.5
2014-07-20,00:36,-1.27,-1.27
2014-07-20,06:42,2.2,2.2
2014-07-20,12:48,-1.3,-1.3
2014-07-20,19:18,3.12,3.12
2014-07-21,01:48,-0.83,-0.83
2014-07-21,07:48,2.09,2.09
2014-07-21,13:54,-1.38,-1.38
2014-07-21,20:12,2.57,2.57
2014-07-22,02:42,-1.34,-1.34
2014-07-22,08:48,1.58,1.58
2014-07-22,14:54,-1.51,-1.51
2014-07-22,21:00,2.5,2.5
2014-07-23,03:54,-1.58,-1.58
2014-07-23,09:48,1.46,1.46
2014-07-23,15:36,-1.66,-1.66
2014-07-23,22:06,2.62,2.62
2014-07-24,04:42,-1.58,-1.58
2014-07-24,10:18,1.55,1.55
2014-07-24,16:24,-1.33,-1.33
2014-07-24,22:54,2.95,2.95
2014-07-25,05:24,-1.38,-1.38
2014-07-25,11:36,1.95,1.95
2014-07-25,17:00,-1.37,-1.37
2014-07-25,23:24,2.97,2.97
2014-07-26,06:00,-1.53,-1.53
2014-07-26,12:06,1.67,1.67
2014-07-26,18:00,-1.51,-1.51
2014-07-27,00:00,2.96,2.96
2014-07-27,06:36,-1.56,-1.56
2014-07-27,12:42,1.99,1.99
2014-07-27,18:24,-1.47,-1.47
2014-07-28,00:42,2.9,2.9
2014-07-28,07:12,-1.37,-1.37
2014-07-28,13:24,2.27,2.27
2014-07-28,19:18,-1.38,-1.38
2014-07-29,01:18,2.79,2.79
2014-07-29,07:42,-1.72,-1.72
2014-07-29,14:06,1.99,1.99
2014-07-29,19:42,-1.45,-1.45
2014-07-30,02:00,2.57,2.57
2014-07-30,08:24,-1.51,-1.51
2014-07-30,14:24,2,2.0
2014-07-30,20:24,-1.42,-1.42
2014-07-31,02:36,2.34,2.34
2014-07-31,09:00,-1.61,-1.61
2014-07-31,14:54,1.8,1.8
2014-07-31,21:12,-1.36,-1.36
2014-08-01,03:06,2.05,2.05
2014-08-01,09:42,-1.78,-1.78
2014-08-01,15:42,1.8,1.8
2014-08-01,21:48,-1.29,-1.29
2014-08-02,03:48,2.01,2.01
2014-08-02,10:00,-1.37,-1.37
2014-08-02,16:18,2.64,2.64
2014-08-02,22:42,-0.6,-0.6
2014-08-03,04:24,2.29,2.29
2014-08-03,10:42,-1.09,-1.09
2014-08-03,17:12,2.42,2.42
2014-08-03,23:42,-0.71,-0.71
2014-08-04,05:18,1.94,1.94
2014-08-04,11:48,-1.1,-1.1
2014-08-04,18:18,2.34,2.34
2014-08-05,00:42,-0.91,-0.91
2014-08-05,06:24,1.69,1.69
2014-08-05,12:24,-1.19,-1.19
2014-08-05,19:06,2.78,2.78
2014-08-06,01:48,-1,-1.0
2014-08-06,07:30,1.78,1.78
2014-08-06,13:36,-1.13,-1.13
2014-08-06,20:12,3.15,3.15
2014-08-07,02:42,-1.23,-1.23
2014-08-07,08:36,2.03,2.03
2014-08-07,14:42,-1.39,-1.39
2014-08-07,21:12,3.59,3.59
2014-08-08,03:54,-1.6,-1.6
2014-08-08,09:42,2.19,2.19
2014-08-08,15:48,-1.85,-1.85
2014-08-08,22:06,3.54,3.54
2014-08-09,04:36,-2.26,-2.26
2014-08-09,10:42,2.24,2.24
2014-08-09,16:48,-2.31,-2.31
2014-08-09,23:18,3.9,3.9
2014-08-10,05:30,-2.46,-2.46
2014-08-10,11:42,2.81,2.81
2014-08-10,17:48,-2.44,-2.44
2014-08-10,23:54,4.03,4.03
2014-08-11,06:30,-2.56,-2.56
2014-08-11,12:24,3.11,3.11
2014-08-11,18:18,-2.46,-2.46
2014-08-12,01:00,4.03,4.03
2014-08-12,07:12,-2.44,-2.44
2014-08-12,13:30,3.47,3.47
2014-08-12,19:30,-2.14,-2.14
2014-08-13,01:42,4.35,4.35
2014-08-13,07:48,-2.44,-2.44
2014-08-13,14:30,3.37,3.37
2014-08-13,20:36,-1.77,-1.77
2014-08-14,02:36,3.56,3.56
2014-08-14,09:00,-2.25,-2.25
2014-08-14,15:00,3.27,3.27
2014-08-14,21:12,-1.88,-1.88
2014-08-15,03:24,3.05,3.05
2014-08-15,09:30,-2.02,-2.02
2014-08-15,16:00,3.07,3.07
2014-08-15,22:12,-1.62,-1.62
2014-08-16,04:24,2.48,2.48
2014-08-16,10:36,-1.59,-1.59
2014-08-16,16:42,2.72,2.72
2014-08-16,23:18,-1.17,-1.17
2014-08-17,05:18,2.14,2.14
2014-08-17,11:30,-1.37,-1.37
2014-08-17,17:36,2.55,2.55
2014-08-18,00:18,-1.14,-1.14
2014-08-18,06:12,1.76,1.76
2014-08-18,12:12,-1,-1.0
2014-08-18,18:42,2.62,2.62
2014-08-19,01:12,-0.95,-0.95
2014-08-19,07:42,1.64,1.64
2014-08-19,13:00,-0.92,-0.92
2014-08-19,19:30,2.45,2.45
2014-08-20,02:24,-0.81,-0.81
2014-08-20,08:24,1.79,1.79
2014-08-20,14:24,-0.98,-0.98
2014-08-20,20:48,2.6,2.6
2014-08-21,03:12,-0.9,-0.9
2014-08-21,09:00,1.83,1.83
2014-08-21,15:12,-1.08,-1.08
2014-08-21,21:42,2.9,2.9
2014-08-22,04:06,-1.04,-1.04
2014-08-22,10:06,2,2.0
2014-08-22,15:54,-0.94,-0.94
2014-08-22,22:18,3.16,3.16
2014-08-23,04:42,-0.85,-0.85
2014-08-23,11:00,2.63,2.63
2014-08-23,16:48,-0.64,-0.64
2014-08-23,23:00,3.32,3.32
2014-08-24,05:36,-0.8,-0.8
2014-08-24,11:48,2.67,2.67
2014-08-24,17:48,-0.77,-0.77
2014-08-24,23:42,3.23,3.23
2014-08-25,06:12,-1.12,-1.12
2014-08-25,12:12,2.46,2.46
2014-08-25,18:00,-1.16,-1.16
2014-08-26,00:12,2.89,2.89
2014-08-26,06:24,-1.3,-1.3
2014-08-26,12:42,2.57,2.57
2014-08-26,18:42,-1.53,-1.53
2014-08-27,00:42,2.76,2.76
2014-08-27,07:06,-1.44,-1.44
2014-08-27,13:12,2.43,2.43
2014-08-27,19:18,-1.57,-1.57
2014-08-28,01:42,2.34,2.34
2014-08-28,07:42,-1.87,-1.87
2014-08-28,13:36,1.69,1.69
2014-08-28,19:54,-1.86,-1.86
2014-08-29,02:18,2.35,2.35
2014-08-29,08:00,-1.37,-1.37
2014-08-29,14:30,2.81,2.81
2014-08-29,20:42,-1.15,-1.15
2014-08-30,02:36,2.45,2.45
2014-08-30,08:54,-1.25,-1.25
2014-08-30,15:12,2.66,2.66
2014-08-30,21:18,-1.09,-1.09
2014-08-31,03:18,2.25,2.25
2014-08-31,09:54,-1.31,-1.31
2014-08-31,15:48,2.16,2.16
2014-08-31,22:18,-1.46,-1.46
2014-09-01,04:24,1.34,1.34
2014-09-01,10:18,-1.65,-1.65
2014-09-01,16:48,2.4,2.4
2014-09-01,23:18,-1.12,-1.12
2014-09-02,05:00,1.71,1.71
2014-09-02,11:06,-1.08,-1.08
2014-09-02,17:30,2.7,2.7
2014-09-03,00:12,-0.99,-0.99
2014-09-03,06:06,1.69,1.69
2014-09-03,12:30,-1.34,-1.34
2014-09-03,18:42,2.58,2.58
2014-09-04,01:18,-1.42,-1.42
2014-09-04,07:24,1.55,1.55
2014-09-04,13:06,-1.41,-1.41
2014-09-04,19:30,2.72,2.72
2014-09-05,02:12,-1.56,-1.56
2014-09-05,08:24,1.86,1.86
2014-09-05,14:30,-1.6,-1.6
2014-09-05,20:54,2.98,2.98
2014-09-06,03:18,-2.07,-2.07
2014-09-06,09:30,2,2.0
2014-09-06,15:36,-2.18,-2.18
2014-09-06,21:54,3.26,3.26
2014-09-07,04:30,-2.43,-2.43
2014-09-07,10:00,2.44,2.44
2014-09-07,16:30,-2.18,-2.18
2014-09-07,23:06,3.83,3.83
2014-09-08,05:12,-2.42,-2.42
2014-09-08,11:18,3.24,3.24
2014-09-08,17:30,-2.15,-2.15
2014-09-08,23:36,4.22,4.22
2014-09-09,06:00,-2.03,-2.03
2014-09-09,12:12,4.01,4.01
2014-09-09,18:30,-1.76,-1.76
2014-09-10,00:30,4.47,4.47
2014-09-10,06:48,-1.68,-1.68
2014-09-10,13:06,4.25,4.25
2014-09-10,19:24,-1.95,-1.95
2014-09-11,01:36,3.91,3.91
2014-09-11,07:30,-2.02,-2.02
2014-09-11,13:48,3.76,3.76
2014-09-11,20:06,-2.1,-2.1
2014-09-12,02:12,3.1,3.1
2014-09-12,08:18,-2.2,-2.2
2014-09-12,14:36,3.66,3.66
2014-09-12,21:00,-1.71,-1.71
2014-09-13,03:12,2.86,2.86
2014-09-13,08:48,-1.17,-1.17
2014-09-13,15:12,3.8,3.8
2014-09-13,22:00,-0.95,-0.95
2014-09-14,03:54,2.73,2.73
2014-09-14,10:12,-0.93,-0.93
2014-09-14,16:06,3.21,3.21
2014-09-14,22:48,-0.94,-0.94
2014-09-15,04:36,2.27,2.27
2014-09-15,10:42,-0.96,-0.96
2014-09-15,17:00,2.73,2.73
2014-09-16,00:00,-0.92,-0.92
2014-09-16,05:48,2,2.0
2014-09-16,11:30,-0.44,-0.44
2014-09-16,18:06,2.81,2.81
2014-09-17,00:48,-0.61,-0.61
2014-09-17,06:54,1.96,1.96
2014-09-17,12:24,-0.33,-0.33
2014-09-17,19:18,2.76,2.76
2014-09-18,02:00,-0.5,-0.5
2014-09-18,07:48,1.85,1.85
2014-09-18,13:48,-0.42,-0.42
2014-09-18,20:18,2.57,2.57
2014-09-19,02:54,-0.81,-0.81
2014-09-19,08:48,1.86,1.86
2014-09-19,14:42,-0.29,-0.29
2014-09-19,21:06,3.09,3.09
2014-09-20,03:48,-0.46,-0.46
2014-09-20,09:18,2.25,2.25
2014-09-20,15:36,-0.75,-0.75
2014-09-20,22:00,2.64,2.64
2014-09-21,04:18,-1.22,-1.22
2014-09-21,10:24,2.12,2.12
2014-09-21,16:24,-0.9,-0.9
2014-09-21,22:24,3.13,3.13
2014-09-22,05:06,-1.05,-1.05
2014-09-22,11:18,2.28,2.28
2014-09-22,17:06,-1.57,-1.57
2014-09-22,23:00,2.33,2.33
2014-09-23,05:12,-2.12,-2.12
2014-09-23,11:48,2.03,2.03
2014-09-23,17:42,-1.93,-1.93
2014-09-24,00:00,2.36,2.36
2014-09-24,05:54,-1.67,-1.67
2014-09-24,12:24,2.87,2.87
2014-09-24,18:18,-1.45,-1.45
2014-09-25,00:36,2.65,2.65
2014-09-25,06:24,-0.95,-0.95
2014-09-25,12:24,3.59,3.59
2014-09-25,18:54,-0.83,-0.83
2014-09-26,01:12,3.07,3.07
2014-09-26,07:24,-0.95,-0.95
2014-09-26,13:30,3.4,3.4
2014-09-26,19:36,-0.98,-0.98
2014-09-27,01:36,2.65,2.65
2014-09-27,07:42,-1.42,-1.42
2014-09-27,14:00,3,3.0
2014-09-27,20:12,-1.39,-1.39
2014-09-28,02:18,2.29,2.29
2014-09-28,08:36,-1.52,-1.52
2014-09-28,14:30,2.72,2.72
2014-09-28,21:00,-1.41,-1.41
2014-09-29,03:06,2.14,2.14
2014-09-29,09:12,-1.33,-1.33
2014-09-29,15:24,2.72,2.72
2014-09-29,21:48,-1.3,-1.3
2014-09-30,03:48,1.88,1.88
2014-09-30,09:48,-1.13,-1.13
2014-09-30,16:12,3.25,3.25
2014-09-30,22:48,-0.39,-0.39
2014-10-01,04:42,2.84,2.84
2014-10-01,11:00,-0.42,-0.42
2014-10-01,17:24,3.38,3.38
2014-10-01,23:54,-0.48,-0.48
2014-10-02,06:06,2.73,2.73
2014-10-02,11:54,-0.11,-0.11
2014-10-02,18:18,3.82,3.82
2014-10-03,01:00,-0.13,-0.13
2014-10-03,07:06,3.15,3.15
2014-10-03,12:48,-0.13,-0.13
2014-10-03,19:36,3.79,3.79
2014-10-04,01:54,-0.4,-0.4
2014-10-04,08:18,3.43,3.43
2014-10-04,14:36,-0.24,-0.24
2014-10-04,20:24,3.84,3.84
2014-10-05,03:18,-1.52,-1.52
2014-10-05,08:54,2.73,2.73
2014-10-05,15:24,-1.62,-1.62
2014-10-05,21:42,3.4,3.4
2014-10-06,03:48,-1.97,-1.97
2014-10-06,10:06,3.24,3.24
2014-10-06,16:18,-1.8,-1.8
2014-10-06,22:36,3.43,3.43
2014-10-07,04:42,-2.25,-2.25
2014-10-07,11:06,3.14,3.14
2014-10-07,17:12,-2.48,-2.48
2014-10-07,23:36,3.4,3.4
2014-10-08,05:54,-2.5,-2.5
2014-10-08,12:06,3.13,3.13
2014-10-08,18:00,-2.48,-2.48
2014-10-09,00:24,3.13,3.13
2014-10-09,06:24,-2.95,-2.95
2014-10-09,12:36,3.4,3.4
2014-10-09,19:06,-2.55,-2.55
2014-10-10,01:00,2.45,2.45
2014-10-10,07:12,-2.99,-2.99
2014-10-10,13:42,3.22,3.22
2014-10-10,19:36,-2.3,-2.3
2014-10-11,01:48,2.57,2.57
2014-10-11,07:48,-1.72,-1.72
2014-10-11,14:18,3.81,3.81
2014-10-11,20:42,-1.11,-1.11
2014-10-12,02:36,2.99,2.99
2014-10-12,08:48,-1.55,-1.55
2014-10-12,14:54,3.17,3.17
2014-10-12,21:24,-1.6,-1.6
2014-10-13,03:30,2.09,2.09
2014-10-13,09:30,-1.57,-1.57
2014-10-13,15:42,2.66,2.66
2014-10-13,22:24,-1.5,-1.5
2014-10-14,04:18,1.72,1.72
2014-10-14,10:18,-1.38,-1.38
2014-10-14,16:36,2.33,2.33
2014-10-14,23:24,-1.4,-1.4
2014-10-15,05:18,1.55,1.55
2014-10-15,11:06,-0.86,-0.86
2014-10-15,17:30,2.46,2.46
2014-10-16,00:00,-0.83,-0.83
2014-10-16,06:36,1.73,1.73
2014-10-16,11:36,-0.83,-0.83
2014-10-16,17:48,2.08,2.08
2014-10-17,01:00,-0.95,-0.95
2014-10-17,07:24,1.82,1.82
2014-10-17,12:54,-0.5,-0.5
2014-10-17,19:24,2.1,2.1
2014-10-18,02:12,-1.15,-1.15
2014-10-18,08:18,1.52,1.52
2014-10-18,14:06,-0.77,-0.77
2014-10-18,20:30,2.02,2.02
2014-10-19,02:36,-1.48,-1.48
2014-10-19,08:54,1.87,1.87
2014-10-19,15:06,-0.96,-0.96
2014-10-19,21:06,2.19,2.19
2014-10-20,03:48,-1.26,-1.26
2014-10-20,09:54,2.29,2.29
2014-10-20,15:48,-1.07,-1.07
2014-10-20,22:18,2.02,2.02
2014-10-21,04:18,-1.84,-1.84
2014-10-21,10:36,2.23,2.23
2014-10-21,16:36,-1.26,-1.26
2014-10-21,22:42,2.74,2.74
2014-10-22,04:36,-1,-1.0
2014-10-22,11:18,3.42,3.42
2014-10-22,17:12,-0.36,-0.36
2014-10-22,23:30,3.59,3.59
2014-10-23,05:36,-0.19,-0.19
2014-10-23,11:48,4.21,4.21
2014-10-23,18:18,-0.79,-0.79
2014-10-23,23:48,3.05,3.05
2014-10-24,06:00,-0.77,-0.77
2014-10-24,12:30,3.84,3.84
2014-10-24,18:42,-1.17,-1.17
2014-10-25,00:36,2.7,2.7
2014-10-25,06:30,-1.36,-1.36
2014-10-25,13:00,3.68,3.68
2014-10-25,19:18,-1.5,-1.5
2014-10-26,01:18,2.16,2.16
2014-10-26,07:24,-1.84,-1.84
2014-10-26,13:30,2.92,2.92
2014-10-26,20:00,-1.83,-1.83
2014-10-27,01:54,1.87,1.87
2014-10-27,07:54,-1.89,-1.89
2014-10-27,14:12,2.81,2.81
2014-10-27,20:48,-1.81,-1.81
2014-10-28,03:06,1.87,1.87
2014-10-28,09:00,-1.67,-1.67
2014-10-28,14:54,2.68,2.68
2014-10-28,21:30,-1.84,-1.84
2014-10-29,03:42,1.82,1.82
2014-10-29,09:48,-1.46,-1.46
2014-10-29,16:06,2.86,2.86
2014-10-29,22:48,-1.66,-1.66
2014-10-30,04:36,1.96,1.96
2014-10-30,10:54,-1.39,-1.39
2014-10-30,17:12,2.73,2.73
2014-10-30,23:36,-1.69,-1.69
2014-10-31,05:54,2.04,2.04
2014-10-31,11:42,-1.25,-1.25
2014-10-31,17:54,3.07,3.07
2014-11-01,00:18,-0.88,-0.88
2014-11-01,07:06,3.8,3.8
2014-11-01,13:06,0.12,0.12
2014-11-01,19:24,4.12,4.12
2014-11-02,01:54,0,0.0
2014-11-02,07:54,4.16,4.16
2014-11-02,14:36,-0.26,-0.26
2014-11-02,20:18,3.58,3.58
2014-11-03,02:24,-1.76,-1.76
2014-11-03,08:48,2.51,2.51
2014-11-03,15:06,-2.45,-2.45
2014-11-03,21:06,1.99,1.99
2014-11-04,03:30,-3.18,-3.18
2014-11-04,09:48,1.59,1.59
2014-11-04,16:00,-2.82,-2.82
2014-11-04,22:30,2.56,2.56
2014-11-05,04:18,-2.28,-2.28
2014-11-05,10:48,2.86,2.86
2014-11-05,17:00,-2.42,-2.42
2014-11-05,22:48,2.41,2.41
2014-11-06,05:00,-2.5,-2.5
2014-11-06,11:36,3.52,3.52
2014-11-06,18:06,-2.06,-2.06
2014-11-07,00:24,2.4,2.4
2014-11-07,06:00,-2.29,-2.29
2014-11-07,12:24,3.7,3.7
2014-11-07,19:36,-2.56,-2.56
2014-11-08,00:48,1.75,1.75
2014-11-08,06:18,-2.47,-2.47
2014-11-08,13:06,3.1,3.1
2014-11-08,19:12,-2.55,-2.55
2014-11-09,01:18,1.78,1.78
2014-11-09,07:18,-2.52,-2.52
2014-11-09,13:42,2.5,2.5
2014-11-09,20:06,-2.42,-2.42
2014-11-10,02:24,1.98,1.98
2014-11-10,08:00,-1.71,-1.71
2014-11-10,14:06,3.16,3.16
2014-11-10,20:48,-1.52,-1.52
2014-11-11,03:00,2.01,2.01
2014-11-11,08:42,-1.15,-1.15
2014-11-11,14:54,2.87,2.87
2014-11-11,21:36,-1.27,-1.27
2014-11-12,03:54,2.05,2.05
2014-11-12,09:42,-0.73,-0.73
2014-11-12,15:48,2.82,2.82
2014-11-12,23:00,-0.9,-0.9
2014-11-13,04:48,1.75,1.75
2014-11-13,10:24,-0.54,-0.54
2014-11-13,16:42,2.66,2.66
2014-11-13,23:42,-0.76,-0.76
2014-11-14,05:36,1.78,1.78
2014-11-14,11:36,-0.44,-0.44
2014-11-14,17:48,2.15,2.15
2014-11-15,00:18,-1.02,-1.02
2014-11-15,06:36,1.47,1.47
2014-11-15,12:30,-0.58,-0.58
2014-11-15,18:36,1.73,1.73
2014-11-16,01:18,-1.33,-1.33
2014-11-16,07:30,1.51,1.51
2014-11-16,13:30,-0.74,-0.74
2014-11-16,19:42,1.64,1.64
2014-11-17,02:00,-1.2,-1.2
2014-11-17,08:24,2.09,2.09
2014-11-17,14:12,-0.6,-0.6
2014-11-17,20:12,2.55,2.55
2014-11-18,03:18,-2.23,-2.23
2014-11-18,09:12,1.7,1.7
2014-11-18,15:12,-1.98,-1.98
2014-11-18,20:54,0.55,0.55
2014-11-19,03:36,-3.23,-3.23
2014-11-19,10:00,0.7,0.7
2014-11-19,16:06,-2.57,-2.57
2014-11-19,22:18,0.91,0.91
2014-11-20,04:30,-2.67,-2.67
2014-11-20,10:36,1.53,1.53
2014-11-20,16:42,-2.39,-2.39
2014-11-20,22:48,1.38,1.38
2014-11-21,04:48,-2.81,-2.81
2014-11-21,11:30,1.93,1.93
2014-11-21,17:24,-2.35,-2.35
2014-11-21,23:12,1.28,1.28
2014-11-22,05:30,-2.58,-2.58
2014-11-22,12:00,2.51,2.51
2014-11-22,18:24,-2.73,-2.73
2014-11-23,00:06,0.92,0.92
2014-11-23,06:12,-3.49,-3.49
2014-11-23,12:36,1.83,1.83
2014-11-23,19:00,-3.42,-3.42
2014-11-24,01:18,1.33,1.33
2014-11-24,06:24,-2.07,-2.07
2014-11-24,13:00,3.44,3.44
2014-11-24,19:24,-1.65,-1.65
2014-11-25,01:12,2.19,2.19
2014-11-25,07:12,-2.13,-2.13
2014-11-25,14:00,2.86,2.86
2014-11-25,20:12,-2.52,-2.52
2014-11-26,02:36,1.8,1.8
2014-11-26,08:24,-2.2,-2.2
2014-11-26,15:06,3.87,3.87
2014-11-26,20:36,-0.51,-0.51
2014-11-27,03:42,3.33,3.33
2014-11-27,10:18,-1.07,-1.07
2014-11-27,16:06,3.12,3.12
2014-11-27,22:30,-2.01,-2.01
2014-11-28,04:36,1.96,1.96
2014-11-28,10:30,-1.61,-1.61
2014-11-28,16:48,2.56,2.56
2014-11-28,23:30,-2.19,-2.19
2014-11-29,05:48,2.25,2.25
2014-11-29,11:36,-1.04,-1.04
2014-11-29,17:48,2.93,2.93
2014-11-30,00:00,-1.72,-1.72
2014-11-30,06:42,2.11,2.11
2014-11-30,12:36,-1.39,-1.39
2014-11-30,18:48,2.06,2.06
2014-12-01,01:18,-2.36,-2.36
2014-12-01,07:36,1.96,1.96
2014-12-01,14:00,-1.82,-1.82
2014-12-01,20:00,2.02,2.02
2014-12-02,02:42,-2.64,-2.64
2014-12-02,08:12,2.67,2.67
2014-12-02,14:48,-1.06,-1.06
2014-12-02,21:12,3.17,3.17
2014-12-03,03:00,-1.03,-1.03
2014-12-03,09:24,3.66,3.66
2014-12-03,15:54,-1.46,-1.46
2014-12-03,22:00,2.23,2.23
2014-12-04,04:00,-3.02,-3.02
2014-12-04,10:24,2.51,2.51
2014-12-04,17:00,-2.89,-2.89
2014-12-04,23:06,1.67,1.67
2014-12-05,04:30,-2.52,-2.52
2014-12-05,11:18,3.13,3.13
2014-12-05,18:00,-2,-2.0
2014-12-05,23:36,2.51,2.51
2014-12-06,05:36,-1.57,-1.57
2014-12-06,12:00,3.66,3.66
2014-12-06,18:12,-1.74,-1.74
2014-12-07,00:18,2.32,2.32
2014-12-07,06:18,-1.87,-1.87
2014-12-07,12:30,3.89,3.89
2014-12-07,19:12,-0.94,-0.94
2014-12-08,01:12,3.07,3.07
2014-12-08,07:00,-0.66,-0.66
2014-12-08,13:12,4.55,4.55
2014-12-08,20:00,-0.62,-0.62
2014-12-09,02:06,3.32,3.32
2014-12-09,08:00,0.17,0.17
2014-12-09,14:12,4.83,4.83
2014-12-09,20:36,-0.19,-0.19
2014-12-10,02:42,3.34,3.34
2014-12-10,08:30,-0.54,-0.54
2014-12-10,14:30,3.09,3.09
